"LinearRegression","SVM","BoostedDecisionTree"
151.379912021419,109.552033409531,97.7275520482
387.654563280074,403.892379582069,331.673623048903
354.832071326352,396.004862760213,326.194393142836
242.934492647384,267.487266017602,218.439403026532
154.282005949995,163.747938858938,136.427290988222
101.443873918465,142.380115337769,111.062283960099
0,0,28.8765729965603
311.004622933234,215.245335974414,219.683905090556
13.5201737465058,23.999524847076,65.5627800252506
0,27.0842359382027,16.0911322084325
0,0,2.79094686081294
24.0771351994256,0,0
167.21618264103,0,0
383.298657490689,21.6827703889748,49.8914252332138
43.3773037169605,0,30.5608703587062
0,43.9093263562783,49.7558525088823
0,0,2.92320154762404
166.425066813749,0,12.4788712739054
306.272178207813,48.00927195394,32.2068720917227
123.742763082105,241.515504423689,204.945123901906
208.445545311912,359.402407792881,334.502825167592
29.1355174166535,2.32908111905465,17.2317871052613
0,0,15.5058269488929
186.274196071096,229.408703155557,191.437366674568
0,0,0
0,0,5.09380325706277
111.675383843423,92.601408137206,91.5010489353202
188.841758570256,107.019253009903,102.366027445611
240.380664104009,240.104058223526,251.857272992531
65.6006448171855,104.986157876177,75.7890932633265
6.12495426417936,35.8518062042983,45.1005909752974
0,15.2526596485284,6.58036735082855
146.251778919754,226.762571403792,209.906058133164
139.31626208929,261.294730484618,238.001659212702
247.529958768603,166.558658659433,68.7712515230879
0,35.4143899259945,8.76679825153805
0,34.7547668859561,12.1502927872476
0,26.4010116868203,27.7106605071919
45.5051363683328,107.026826982513,71.7641046241876
148.39852708728,97.3445923131979,116.945322369243
165.821730767158,160.006670751381,174.498468964308
0,37.2208460275685,5.88560663215983
0,32.9807380729343,1.14860354356154
202.100993895185,146.279726140219,128.96926162309
253.156211376205,191.464087788392,196.061994666536
247.193857048207,180.921794924591,178.021469753138
136.055405370421,137.897759265815,131.293004685419
80.0230085143408,81.3424612685828,81.8082021511519
152.633414790772,140.928996273234,162.773681678609
136.047212872518,126.514979763627,137.355490925745
216.475465951488,156.099463296289,167.195870361168
20.5148256423632,34.439872774935,33.3572095968552
0,19.5893552753744,24.7439396517003
352.940199348064,412.816345226468,419.618482638014
187.366885665611,122.399524874392,128.752887578906
335.345665214771,376.583173180796,352.573860245074
187.087708255669,197.783590210001,202.26216760774
27.8453243023894,2.39931031093357,29.6112060538817
47.6051265515258,74.6907578986633,76.6499393507621
191.178058387166,169.594491207988,154.189495971338
483.996157732684,498.02653701452,433.960930182458
10.227994835691,69.5514183893589,63.9404073671863
0,58.5278108085984,43.4741936358333
0,27.0156452688706,21.649142041234
67.4844115459677,8.19758713000232,36.0744677268023
246.075194678761,170.560921879458,191.604870536893
196.516020233306,271.946373243697,285.995592992732
9.61885668624178,77.8575321860787,67.4776169075608
44.1265365614056,17.5100217556759,32.6276663159914
260.231047433242,402.825939543496,420.333285919867
0,19.8772382189198,16.7374965666223
0,3.10885680946362,4.87167426192545
63.8693694186034,92.9339158797738,66.3042572935443
223.964518303463,286.356034435335,257.558473398952
261.527233618084,157.61995397335,177.191762642917
332.898507513412,259.574416005743,260.225850969823
118.370623265995,126.246995554082,137.480410627585
71.5203429350496,72.4718644602946,76.1568560891431
47.0140072923069,67.673414399834,36.4204830885999
2.8745147436107,45.4751582563042,23.0801177702935
274.86727858596,217.733239850577,175.888427599642
206.515718959946,283.698903426087,240.387954642763
0,0,8.89621620492058
158.285387930271,116.287522798258,116.808671703999
256.575568729815,178.176010194887,188.115837424287
262.098682856913,181.947737659431,172.86242368204
308.657077060349,376.485967440843,335.194613417942
249.755452980833,203.446336688551,177.627561035463
313.092374916667,304.308249934442,287.333847678603
3.13422902710677,35.8674641590335,23.3430383701482
0,40.3570118813314,13.8483642943674
0,53.8385283369466,14.6637156459906
331.218315870088,441.388051329963,387.165338897821
148.830018622085,121.164153205915,149.89949304134
383.694054733429,296.545478063426,227.079173586322
111.796278243278,180.438106845232,136.503560814019
35.7475777657543,73.5892576709416,91.3288781360358
190.192784251237,317.114193838492,344.844018392167
258.120764449639,288.157080080195,265.936153637712
137.84196785333,175.214786577775,122.225918715645
50.793830856595,145.987283789191,86.2096696150678
221.251710541679,391.837673404473,359.037719037977
203.6779453327,360.303198533698,328.673985012276
418.149749042344,296.796653745358,218.819776185334
265.254208572458,241.599877353933,161.225064739782
167.560723227637,198.872684239796,171.082808265895
99.5151879330654,138.776602858876,100.344664126301
0.353395797370417,16.3671163415252,17.2910405564497
259.9998528474,184.534579217182,192.301847002391
277.059528716036,197.75342978938,102.095828992206
418.26133511996,413.713014397944,360.155870798925
144.415688939039,178.470834575198,179.86049969995
31.5723338562154,21.2057203775615,34.8763933523577
12.4186042372568,47.8028319210992,31.624202913668
0,20.6355219675978,0
0,9.67685962646325,0
44.5413820377993,72.5658879478679,79.3572275278566
192.508848752526,125.576336653487,124.324332986956
208.688528269847,194.119599132198,158.0075945028
44.5594885138294,50.885687723108,80.4047990980247
0,11.6754858431457,13.1490542818261
155.970565465659,91.3439071654758,91.4982595943646
231.919776811986,181.408197755867,122.591152742605
194.065865626495,119.217656612322,57.7819261170293
146.677450130863,228.256473008707,210.7037601152
40.6692484869507,19.3400638012155,11.5252875942847
10.0639118926729,0,14.8110964226027
79.8217991883301,100.366024485638,111.03002464109
241.064712638832,323.14684001172,287.047855428213
242.575563447862,130.358684720317,138.675128531133
354.709009275017,211.266603975106,219.770189274559
221.598350190798,251.472534962876,248.368851182211
184.850790792288,233.49485867971,204.824433342151
57.3131534468628,0,19.4677564409757
247.469577618609,157.929140946181,145.77843976584
360.415450438194,410.652349503516,398.208105369726
57.5599803520282,13.3384829126871,29.6830154255829
225.549209299394,158.497791853813,164.048668103432
186.219939789303,183.758993966584,175.611643467374
41.3726512063797,44.8857611746998,57.1145222641377
99.7230199186502,28.5403575723821,43.5388887182072
250.755301442044,84.2840173561073,80.0924900719516
242.337756079375,387.407577489707,389.036900098269
24.643038156827,54.2839050825114,27.6194431235735
16.1980467010052,31.0825686623163,19.7289640657491
223.552647841479,61.9600008642141,47.9394972736614
111.332532451532,151.178895759228,136.316058738746
0,0,2.5273054158457
61.5339229443246,101.661298187452,100.280902720178
357.145492002053,394.794769296813,410.483511565341
204.197588541662,90.9309499926403,134.948919056888
269.529941799918,162.970317262521,174.894652670834
341.413676212657,280.832218837952,275.319241357277
226.146516095961,287.471563880368,288.978646569083
67.373485089493,44.6956329355175,49.0383265431939
238.285338531638,355.451701574819,335.246739312447
226.424499472043,150.908119117654,149.764805744282
283.077421903569,207.577520547759,198.990760556142
344.155650249704,278.89580184449,285.40083852797
240.366135789428,316.115656469885,306.878512195508
83.4263848682716,107.272732485478,107.966297812819
37.5076700394871,9.08599005659468,47.1986026833642
397.099777115551,429.060735338839,456.195563780068
301.838407109479,102.69491502186,78.0007288607229
537.738121361277,389.770918925238,411.81766336554
112.202859066152,90.6838762153167,109.256702924193
389.095061259343,416.16690623137,406.512165947452
240.477849020145,64.5128577256376,74.5173590815112
365.23205426458,344.913236464288,363.965494198136
125.378639474244,93.3737212146023,94.2449151326499
70.2378744105896,45.2024377945022,24.5836130633662
45.5855109094284,2.49308251471066,12.5203392207154
20.1844180103514,3.15962984187092,3.57199672483155
290.868609794129,186.599556134011,178.065324365384
158.033606967481,174.113577326535,138.37659235924
114.507371169793,141.504006315005,115.797036822909
59.5290010517773,107.09640869621,56.3076730737851
27.6986598241056,31.6466660657543,0
128.382312582142,51.4783962227829,51.2899653301507
403.59448649969,138.475983270858,131.177420085463
293.499269960543,395.961407129636,403.610872714479
292.13579669379,355.61078226325,374.931837976353
352.423087053099,411.86904923433,374.291920130058
197.826445553089,257.597974798505,285.829663476589
186.004288098582,195.479840766055,166.967128767432
25.737360625815,19.5346012022874,11.1651871741778
38.6470481858153,23.8229061211485,8.62426596175204
252.847496748814,213.859018908565,233.24478379825
223.921023762335,168.165438709267,154.936782203611
487.206540879149,601.039325092164,591.792061879222
336.725778704216,437.943518079787,432.314052792744
265.613539141088,233.739425729997,230.34987952027
2.4951612889461,0,8.84111752582279
76.5107074185946,104.399884719387,113.064596179411
366.405322362148,490.695867718237,470.658566361067
279.92926316032,180.714718664141,198.542705398263
241.89144893083,343.228721247482,328.016614509808
157.918327594976,153.45217089306,178.529917718103
84.4545354563864,32.6181680335003,42.69397148014
80.7517855794045,85.2741746181001,73.2267392033791
292.145281114265,218.270161683839,173.336833023719
0,18.2224776963294,14.2949879443845
0,33.1069504572684,29.4320330279917
224.356092495272,317.790446601929,253.517380955405
265.489173469167,261.597925430707,227.880561299844
471.37015698441,538.150965022773,529.562755758187
112.135977105326,180.597369100938,170.908799821619
35.0592817317753,112.448395663516,48.7553061799343
26.7692532039197,28.8797446838292,3.15205744189811
456.189474526699,278.288264509419,341.90393746496
26.2746737451288,97.4851164645968,66.1874187917741
221.137869546525,46.5958512217176,49.8195957178758
230.275111326808,363.647982410185,277.481815285756
28.9216091870563,10.1343032554147,25.1068791525775
385.748932261723,484.627554938534,458.173934259974
287.250610542665,268.415803518408,260.315335427764
465.488784945061,524.442094955946,484.247756885764
349.141265881229,387.158276408031,354.096746561812
187.132002848459,245.061094811545,218.63328677872
157.264027273447,224.412559172334,183.409394734992
107.998968647548,165.587997223368,136.284427289165
23.6954775250013,118.72543536363,76.7151185226552
245.658212471216,378.524209511981,396.685228241582
466.398939808988,378.900840446005,369.089961130681
431.139800846278,381.513101209228,384.199241714968
0,41.9945406414823,31.3667859234233
199.418628829475,126.243509636624,183.043229803879
181.987145541952,318.72067777202,321.380333251933
250.068784193285,422.161839017944,351.630573845755
324.54057112208,359.522643466381,379.682592878545
14.3952394097131,3.38000736128302,27.2221182200965
360.632314352229,411.976301895996,415.808141594222
183.982839932435,130.901890471326,129.821892458279
264.213813063344,181.166520321603,182.172571762046
320.678193520684,285.451084926263,265.45039693722
178.711119340848,254.225515871948,214.605164277799
5.40333680616864,13.8080712320109,15.1585119752816
0,0,7.1814105504282
200.232905630958,134.487272681394,155.722300907402
147.371555366281,73.7299987551235,122.767259422453
341.267134373989,438.197700684907,431.637454176037
268.564249959864,177.587829648455,146.342761777445
9.86226016338961,1.23032764866329,19.8216571530556
8.04348906004599,14.3997437418327,14.0925203264502
18.3313610549058,17.0094373541407,31.6639328226868
90.5040266455163,89.8931796867599,101.971391518627
234.900371136391,266.017634263035,222.697811487272
243.375190006899,221.792503803774,221.466713018223
251.954158827203,241.625844230871,213.890155038507
109.31828255786,182.078687841062,166.38109601612
65.7920467601711,151.966601976276,117.226920422264
272.957325609223,410.706083146778,416.618979928426
50.8297465398051,87.6897114169337,143.358151574608
258.640449272092,377.584522154334,371.993940302691
438.02638824013,354.827184064028,393.367013963373
28.5173710288543,7.31602897139499,6.76253449342185
0,0,16.6328881739709
223.000950625208,318.178744569741,288.42316436672
360.812899929361,386.923898614545,416.318550841268
253.164618028567,115.297696771564,139.284874715376
454.692590841924,466.117480974536,494.682083502079
200.232412357953,289.688278870626,266.308153849581
67.2545994375732,86.7258376386869,93.4560378353745
21.1578871668842,55.6933787571446,29.2343565091012
4.39875774751236,24.9755315779103,8.48132002436226
12.8678586390285,41.216761955401,36.3431563109441
100.080712746653,99.0817741248726,131.197158604393
267.666473477441,90.7524908692209,117.941310820523
277.219932642284,124.068262490617,136.201848965819
70.7565896321113,60.2353659689203,63.6385109756454
56.3350361534243,9.98583101203667,26.0197376261617
44.9112030606533,2.10983174424953,7.0210181835917
24.3635770480489,0,11.3708256512527
250.991677477096,297.513036257446,310.798932422967
205.126447089899,107.745367766678,131.094900986093
155.580726582001,53.3792401140007,109.308748470944
48.9680802222625,100.131686553783,103.619463574972
84.6795605480858,94.1438832795108,113.089553788554
239.155135768405,306.968030068993,313.991380416653
251.241485075087,219.557438212701,198.357792215521
321.107788117525,437.632047194149,405.876316745361
72.072256802055,136.583541289923,109.941401941162
42.7114417098371,76.2405701881488,68.7063427710343
6.79858267150662,23.1925531538046,17.1459958871134
15.2676835630228,35.5490544926947,29.0043687900875
233.385943129227,266.369384137267,250.363490422891
307.150432403395,389.652636135618,360.708761543586
434.759508714102,520.352565341403,531.076233487327
30.1845563803641,108.206348177065,78.9945394250406
238.723904975367,250.622118134158,221.520777139244
136.203404109822,239.818197203983,220.037548297427
93.9660507554796,187.795080031985,148.474186117734
0,34.578171175696,22.6128848650417
202.631087285115,71.0218827229842,40.9079855515712
164.659090979708,311.15148109998,317.985662783017
229.611828032921,380.667901509139,383.208866877776
466.398939808988,401.330707565295,383.385403199844
431.280918723982,355.917785516483,396.468905242654
0,0.0231395249339528,8.08031194268781
221.075321018926,194.804726611588,203.005588060521
260.690737902177,126.145797602571,139.99965898988
239.792928159941,142.808442516849,154.151655316549
23.3661109841123,26.8664231678152,8.11212140867753
244.097441032485,227.669295879939,212.031880222243
267.232832214965,147.840005013008,173.953967387832
251.858136599827,124.392696778819,140.326815830868
268.298183158522,154.625293990661,151.808937485857
466.956970792367,538.836325538684,554.467273017054
125.000454928728,176.048023180747,160.210552985672
62.3963213354195,88.9587972561162,90.3900169167364
266.962335844865,156.53328951618,204.115543555278
223.163852941654,78.5755594437298,102.791868242917
298.803767809995,174.731397992142,154.5457202824
216.798282559948,287.286533464607,284.543355614014
42.2169146758667,62.5689205616562,47.2008941195949
371.340112562346,462.693313229841,430.32622836347
249.847517538512,204.870398094528,215.158301796246
276.718725802689,171.426689652623,171.067843752584
350.421533895796,411.597026548758,376.836406369402
250.291401541988,337.960671751829,291.422718313507
61.2167062212754,9.75735058392374,2.5725121145953
202.116640604869,111.323638764052,151.130095977541
263.418400450793,186.127629312556,250.485300479717
64.1373484444974,118.875901100512,103.112803873453
221.159103157433,215.102669553748,206.129335672738
402.274391479831,530.08118747155,518.713510467082
54.3066374442221,33.878006052266,63.8335061545709
195.421964418157,140.338107990941,154.817743666068
29.2954597703921,72.3043481105096,62.5222286487643
220.871893640527,375.571110949253,352.124582271533
274.88650627731,406.745781906269,382.558897589317
80.3104260457427,112.496423779899,99.731537826748
33.8719460108465,42.8362185987209,102.766957504661
209.374857715559,27.1024038308625,67.0871989179873
218.65969344271,310.615073350079,320.166650183192
146.13323059746,139.889897898129,158.668922018912
97.154742325613,76.6837864958808,114.608636494298
65.1061521843433,81.9176513996807,88.7679654459415
47.8759560398348,27.5031819828531,37.8324751652547
273.95443228495,179.950298040241,161.929128156802
241.409119757654,304.138878918693,255.574482828119
45.4977422869997,0,19.5908237564958
216.815898894657,136.063580618116,135.241603488776
338.131461246948,266.871086635978,255.611838123196
79.5703436300214,54.6280489529778,58.077067957516
34.0227194743099,17.5248275555966,28.3243248333536
257.465027598869,165.822834925042,164.496831450239
347.430759306471,291.610890316654,268.499806430573
224.630405050301,155.168201273979,133.593235102735
270.998104731312,181.258715285336,185.800929220618
338.799012967367,297.361464405005,271.008048343092
457.225972752939,499.512323086033,497.744916823224
184.466895606843,237.817844737259,220.658739642639
98.7076410534542,117.608787882642,113.17152457466
34.0518428285499,21.4718163067567,15.1816153651261
